timestamp,unix_timestamp,cpu_usage_percent,memory_usage_percent,disk_io,network_latency_ms,active_threads,database_connections,requests_per_second,response_time_ms,error_rate_percent,active_users,api_success_count,api_failure_count,traffic_load_score,latency_volatility_index,anomaly_probability,seasonal_compliance_score,peak_hour_intensity,stability_index,is_anomaly
2024-02-10T09:15:00,1707556500,37.07,45.5,28.84,36.64,96,26,184.71,134.06,1.432,112,182.06,2.65,0.2276,0.0107,0.0011,0.9983,0.3165,0.8608,0
2024-02-10T09:20:00,1707556800,39.42,52.82,25.1,52.21,132,38,230.62,139.27,0.616,132,229.2,1.42,0.2575,0.0124,0.0012,0.9785,0.4863,0.8526,0
2024-02-10T09:25:00,1707557100,39.55,48.77,21.64,48.55,100,36,201.87,150.78,0.0,117,201.87,0.0,0.2437,0.013,0.0013,0.9762,0.3352,0.8541,0
2024-02-10T09:30:00,1707557400,40.64,49.08,29.71,42.25,113,35,195.9,126.53,0.89,134,194.15,1.74,0.2508,0.0109,0.0011,0.9829,0.3719,0.8488,0
2024-02-10T09:35:00,1707557700,35.71,49.55,27.01,42.59,105,37,201.61,110.15,0.145,110,201.32,0.29,0.2278,0.0103,0.001,0.9966,0.3828,0.8681,0
2024-02-10T09:40:00,1707558000,35.49,47.57,24.66,54.76,105,39,200.23,151.12,0.813,124,198.6,1.63,0.231,0.0118,0.0012,0.9862,0.3896,0.8656,0
2024-02-10T09:45:00,1707558300,39.05,50.65,20.95,46.81,125,27,214.27,131.66,0.515,125,213.16,1.1,0.2485,0.0117,0.0012,0.999,0.4796,0.8548,0
2024-02-10T09:50:00,1707558600,36.88,47.73,26.48,63.91,112,35,187.85,138.44,0.615,134,186.7,1.15,0.2349,0.0151,0.0015,0.9951,0.4395,0.8601,0
2024-02-10T09:55:00,1707558900,37.42,48.8,31.45,53.78,126,30,194.71,128.01,0.326,133,194.07,0.64,0.2388,0.0143,0.0014,0.9889,0.5478,0.8602,0
2024-02-10T10:00:00,1707559200,44.26,48.74,30.84,61.6,126,45,214.07,139.54,0.456,125,213.09,0.98,0.2669,0.0159,0.0016,0.9773,0.4181,0.8347,0
2024-02-10T10:05:00,1707559500,37.21,51.0,26.6,42.94,123,41,206.28,139.66,0.558,112,205.12,1.15,0.2353,0.0164,0.0016,0.9691,0.3581,0.8617,0
2024-02-10T10:10:00,1707559800,38.67,49.0,30.51,62.38,128,39,256.04,142.62,0.532,132,254.68,1.36,0.2633,0.0178,0.0018,0.9724,0.5706,0.8542,0
2024-02-10T10:15:00,1707560100,33.43,52.15,25.42,34.69,89,29,204.42,129.26,0.614,115,203.16,1.25,0.2223,0.0184,0.0018,0.9667,0.333,0.8759,0
2024-02-10T10:20:00,1707560400,41.99,51.0,30.04,49.04,116,44,239.09,153.17,0.37,132,238.21,0.88,0.2694,0.0184,0.0018,0.992,0.4689,0.8445,0
2024-02-10T10:25:00,1707560700,42.21,48.21,35.32,47.09,125,40,235.43,132.59,0.662,130,233.87,1.56,0.2683,0.0185,0.0018,0.966,0.521,0.8432,0
2024-02-10T10:30:00,1707561000,47.71,50.63,37.32,53.69,135,47,235.88,151.71,0.378,130,234.99,0.89,0.2879,0.0178,0.0018,0.9843,0.5097,0.8237,0
2024-02-10T10:35:00,1707561300,39.32,52.67,34.99,52.06,114,38,222.73,153.03,0.79,123,220.97,1.76,0.2517,0.017,0.0017,0.9789,0.4337,0.8525,0
2024-02-10T10:40:00,1707561600,42.52,54.39,29.55,50.21,109,42,236.98,134.58,0.717,134,235.28,1.7,0.2712,0.0169,0.0017,0.9883,0.4797,0.8416,0
2024-02-10T10:45:00,1707561900,46.26,53.08,36.91,54.97,143,41,251.49,142.26,0.592,145,250.0,1.49,0.2927,0.0168,0.0017,0.9808,0.4779,0.8281,0
2024-02-10T10:50:00,1707562200,42.84,53.51,38.15,52.15,139,43,248.37,143.06,0.91,160,246.11,2.26,0.2843,0.0151,0.0015,0.9773,0.5145,0.8397,0
2024-02-10T10:55:00,1707562500,43.5,49.1,39.66,53.53,129,44,220.25,124.97,0.4,139,219.37,0.88,0.2706,0.0151,0.0015,0.9927,0.4865,0.8385,0
2024-02-10T11:00:00,1707562800,38.29,55.15,42.84,52.75,135,54,245.26,129.08,0.474,134,244.1,1.16,0.259,0.0136,0.0014,0.977,0.4312,0.8569,0
2024-02-10T11:05:00,1707563100,49.77,54.84,42.64,55.23,141,44,254.72,158.41,0.63,168,253.11,1.61,0.3134,0.013,0.0013,0.989,0.5903,0.8156,0
2024-02-10T11:10:00,1707563400,41.76,51.09,29.19,46.41,128,32,201.17,133.59,0.568,128,200.03,1.14,0.2547,0.0113,0.0011,0.9897,0.4641,0.8451,0
2024-02-10T11:15:00,1707563700,40.1,51.92,30.69,43.7,123,33,256.94,143.82,0.495,137,255.67,1.27,0.2702,0.0073,0.0007,0.978,0.4956,0.8515,0
2024-02-10T11:20:00,1707564000,47.58,54.87,37.02,56.83,139,53,276.86,140.29,0.842,151,274.53,2.33,0.3077,0.0079,0.0008,0.9897,0.5994,0.8226,0
2024-02-10T11:25:00,1707564300,48.32,52.21,35.02,58.21,150,49,270.12,157.81,0.501,176,268.76,1.35,0.3159,0.0083,0.0008,0.9973,0.552,0.8207,0
2024-02-10T11:30:00,1707564600,41.0,54.9,44.8,57.59,125,44,264.64,127.19,0.509,168,263.29,1.35,0.2857,0.0088,0.0009,0.9928,0.563,0.8466,0
2024-02-10T11:35:00,1707564900,41.25,53.85,38.64,45.26,136,35,246.98,133.64,0.348,130,246.12,0.86,0.2688,0.0098,0.001,0.9826,0.472,0.8476,0
2024-02-10T11:40:00,1707565200,45.52,51.91,36.66,47.71,143,47,211.14,144.2,0.406,131,210.28,0.86,0.2722,0.0101,0.001,0.9791,0.4429,0.8321,0
2024-02-10T11:45:00,1707565500,42.91,51.91,38.02,54.56,131,48,200.94,125.19,0.96,152,199.01,1.93,0.2662,0.01,0.001,0.9779,0.4702,0.8391,0
2024-02-10T11:50:00,1707565800,47.46,50.5,44.25,59.9,135,45,279.65,144.47,0.394,170,278.55,1.1,0.3141,0.011,0.0011,0.984,0.5601,0.8237,0
2024-02-10T11:55:00,1707566100,43.05,49.36,37.43,56.09,122,43,221.17,129.74,0.961,123,219.05,2.12,0.2644,0.0112,0.0011,0.991,0.4516,0.8384,0
2024-02-10T12:00:00,1707566400,46.4,54.17,35.6,66.59,142,49,236.25,149.8,0.585,154,234.87,1.38,0.2909,0.0137,0.0014,0.9847,0.5492,0.8262,0
2024-02-10T12:05:00,1707566700,44.13,54.09,37.89,46.21,127,35,235.46,140.18,0.78,136,233.63,1.84,0.277,0.0144,0.0014,0.9739,0.55,0.8363,0
2024-02-10T12:10:00,1707567000,45.82,55.87,40.81,52.1,152,40,273.29,149.01,0.238,145,272.64,0.65,0.2984,0.0138,0.0014,0.9575,0.6067,0.8309,0
2024-02-10T12:15:00,1707567300,38.1,50.31,31.0,51.94,130,45,238.73,152.16,0.582,147,237.34,1.39,0.2602,0.0123,0.0012,0.9984,0.5127,0.8574,0
2024-02-10T12:20:00,1707567600,45.75,57.3,45.94,54.51,135,41,254.23,140.42,0.479,161,253.01,1.22,0.2968,0.0123,0.0012,0.9739,0.5726,0.8303,0
2024-02-10T12:25:00,1707567900,43.42,53.58,31.1,52.46,119,45,238.06,132.65,0.401,148,237.11,0.96,0.2791,0.012,0.0012,0.994,0.5537,0.8389,0
2024-02-10T12:30:00,1707568200,38.67,50.84,39.92,57.49,134,39,231.02,132.43,0.379,123,230.15,0.87,0.2522,0.012,0.0012,0.9953,0.4931,0.8552,0
2024-02-10T12:35:00,1707568500,41.57,53.66,36.08,64.58,139,48,241.88,150.0,0.398,152,240.92,0.96,0.2751,0.0122,0.0012,0.988,0.5893,0.844,0
2024-02-10T12:40:00,1707568800,43.64,49.13,39.02,47.71,139,38,244.38,155.93,1.085,140,241.73,2.65,0.2795,0.0122,0.0012,0.969,0.4433,0.837,0
2024-02-10T12:45:00,1707569100,48.54,54.19,40.82,62.8,139,51,263.33,157.06,0.695,172,261.49,1.83,0.3131,0.0129,0.0013,0.9618,0.5784,0.8188,0
2024-02-10T12:50:00,1707569400,36.28,52.54,27.37,55.51,119,39,238.5,128.39,0.647,128,236.96,1.54,0.2478,0.0127,0.0013,0.9862,0.4966,0.8632,0
2024-02-10T12:55:00,1707569700,41.28,52.84,39.73,48.86,134,42,248.15,139.73,0.221,158,247.6,0.55,0.278,0.0133,0.0013,0.9958,0.4779,0.8474,0
2024-02-10T13:00:00,1707570000,45.5,56.62,42.85,55.88,138,45,243.89,137.33,0.724,169,242.13,1.77,0.295,0.0112,0.0011,0.98,0.5949,0.8304,0
2024-02-10T13:05:00,1707570300,45.8,50.49,36.27,52.44,145,43,228.14,149.74,0.929,161,226.02,2.12,0.2883,0.0101,0.001,0.9659,0.5076,0.8292,0
2024-02-10T13:10:00,1707570600,41.44,52.28,38.42,43.63,129,44,234.0,157.2,0.621,136,232.55,1.45,0.267,0.0119,0.0012,0.964,0.4944,0.8465,0
2024-02-10T13:15:00,1707570900,42.79,50.58,32.49,48.42,135,37,212.46,128.24,0.704,136,210.97,1.5,0.2646,0.0123,0.0012,0.9974,0.526,0.8409,0
2024-02-10T13:20:00,1707571200,40.91,55.37,35.46,50.68,131,44,245.07,152.46,0.598,122,243.61,1.46,0.2644,0.0124,0.0012,0.9879,0.4524,0.8476,0
2024-02-10T13:25:00,1707571500,47.57,53.71,40.9,61.93,141,45,243.42,139.24,0.21,162,242.9,0.51,0.2999,0.0133,0.0013,0.9948,0.5193,0.8235,0
2024-02-10T13:30:00,1707571800,48.38,55.26,42.01,60.78,146,58,262.11,139.37,0.528,170,260.73,1.38,0.3115,0.0138,0.0014,0.9686,0.6945,0.82,0
2024-02-10T13:35:00,1707572100,43.16,53.3,39.13,55.7,139,44,234.23,158.59,0.734,172,232.52,1.72,0.2844,0.0122,0.0012,0.9979,0.4768,0.8386,0
2024-02-10T13:40:00,1707572400,43.73,52.94,43.14,55.7,158,39,291.37,168.21,0.035,167,291.27,0.1,0.3039,0.0117,0.0012,0.9834,0.4892,0.8384,0
2024-02-10T13:45:00,1707572700,42.29,56.04,44.52,55.75,149,52,254.59,149.42,0.809,155,252.54,2.06,0.2828,0.0105,0.001,0.9965,0.637,0.8415,0
2024-02-10T13:50:00,1707573000,50.93,54.71,43.33,59.74,154,57,246.01,151.81,0.659,141,244.38,1.62,0.3061,0.011,0.0011,0.9976,0.5241,0.8108,0
2024-02-10T13:55:00,1707573300,39.44,51.28,33.01,38.78,113,43,229.25,127.19,0.379,147,228.39,0.87,0.2618,0.0139,0.0014,0.9949,0.5072,0.8548,0
2024-02-10T14:00:00,1707573600,42.91,54.09,36.03,56.19,143,48,241.02,144.51,1.065,150,238.45,2.57,0.2789,0.0139,0.0014,0.9588,0.5066,0.8386,0
2024-02-10T14:05:00,1707573900,45.94,52.89,39.65,56.56,159,38,268.11,146.86,0.544,164,266.65,1.46,0.303,0.014,0.0014,0.9887,0.6024,0.8292,0
2024-02-10T14:10:00,1707574200,41.69,56.28,30.24,57.94,126,40,220.98,138.45,0.83,144,219.15,1.83,0.266,0.0127,0.0013,0.9801,0.5873,0.8433,0
2024-02-10T14:15:00,1707574500,46.72,57.54,40.51,52.92,146,50,279.99,156.14,0.809,158,277.73,2.27,0.3079,0.0121,0.0012,0.976,0.6386,0.8262,0
2024-02-10T14:20:00,1707574800,46.47,54.33,34.2,65.12,141,57,260.9,163.49,0.608,184,259.32,1.59,0.3088,0.013,0.0013,0.998,0.5403,0.8261,0
2024-02-10T14:25:00,1707575100,43.04,52.0,33.6,47.8,134,45,219.54,145.2,0.674,126,218.06,1.48,0.2647,0.0134,0.0013,0.9857,0.4992,0.8402,0
2024-02-10T14:30:00,1707575400,39.61,53.57,37.84,56.57,134,36,221.99,149.1,0.984,143,219.8,2.18,0.2587,0.0129,0.0013,0.9775,0.4335,0.8504,0
2024-02-10T14:35:00,1707575700,43.96,53.87,32.13,48.57,127,40,212.39,154.5,0.72,136,210.86,1.53,0.2687,0.0134,0.0013,0.9976,0.4722,0.8367,0
2024-02-10T14:40:00,1707576000,40.77,55.23,39.8,53.56,130,40,234.96,135.29,0.93,151,232.77,2.19,0.2696,0.0134,0.0013,0.9932,0.5054,0.8469,0
2024-02-10T14:45:00,1707576300,39.27,52.57,32.66,55.26,125,50,247.01,132.44,0.746,135,245.17,1.84,0.2634,0.0134,0.0013,0.9706,0.3653,0.8524,0
2024-02-10T14:50:00,1707576600,41.65,53.01,40.35,54.74,152,48,257.47,145.12,0.472,129,256.26,1.21,0.2734,0.0129,0.0013,0.9816,0.4577,0.8447,0
2024-02-10T14:55:00,1707576900,37.4,51.17,30.74,45.81,119,33,237.2,146.87,0.68,133,235.58,1.61,0.2528,0.0104,0.001,0.9889,0.486,0.8604,0
2024-02-10T15:00:00,1707577200,43.81,49.24,34.81,49.87,157,38,221.41,139.53,0.648,158,219.98,1.44,0.2781,0.0106,0.0011,0.9895,0.5442,0.8373,0
2024-02-10T15:05:00,1707577500,45.11,51.7,39.56,51.0,137,48,231.1,152.83,0.353,123,230.28,0.82,0.2749,0.0105,0.0011,0.9868,0.6012,0.8333,0
2024-02-10T15:10:00,1707577800,36.96,50.89,29.76,39.73,119,42,202.51,109.77,0.646,122,201.2,1.31,0.2363,0.0126,0.0013,0.9879,0.3548,0.8628,0
2024-02-10T15:15:00,1707578100,39.11,48.87,37.37,52.68,149,45,238.16,125.86,0.588,161,236.76,1.4,0.268,0.0126,0.0013,0.984,0.449,0.8537,0
2024-02-10T15:20:00,1707578400,39.08,52.13,31.91,55.72,134,42,221.41,130.52,0.4,149,220.52,0.89,0.2585,0.0098,0.001,0.993,0.4883,0.8539,0
2024-02-10T15:25:00,1707578700,40.53,50.35,24.44,55.35,133,44,215.34,138.29,0.116,139,215.09,0.25,0.2585,0.0099,0.001,0.9905,0.4663,0.8495,0
2024-02-10T15:30:00,1707579000,35.69,53.07,28.08,51.58,110,40,181.63,138.7,0.695,111,180.37,1.26,0.2214,0.0094,0.0009,0.975,0.4272,0.8657,0
2024-02-10T15:35:00,1707579300,39.13,50.74,38.35,52.11,121,37,226.66,135.66,0.529,123,225.46,1.2,0.2523,0.0093,0.0009,0.9843,0.4662,0.8538,0
2024-02-10T15:40:00,1707579600,39.65,51.0,34.28,39.78,119,39,233.61,142.87,0.332,128,232.84,0.77,0.2581,0.0113,0.0011,0.9991,0.3804,0.854,0
2024-02-10T15:45:00,1707579900,38.53,49.88,33.83,44.05,105,35,210.56,136.56,0.779,120,208.92,1.64,0.2439,0.0114,0.0011,0.9739,0.4225,0.8563,0
2024-02-10T15:50:00,1707580200,37.94,51.76,37.25,51.59,129,38,206.34,139.82,0.37,128,205.57,0.76,0.2429,0.011,0.0011,0.9954,0.5072,0.8585,0
2024-02-10T15:55:00,1707580500,39.32,51.18,32.61,43.1,124,35,201.8,130.57,0.486,125,200.82,0.98,0.2453,0.0114,0.0011,0.9938,0.3763,0.8544,0
2024-02-10T16:00:00,1707580800,43.35,49.85,37.33,46.36,118,39,188.07,130.46,0.823,118,186.53,1.55,0.2528,0.0115,0.0011,0.9909,0.4623,0.8389,0
2024-02-10T16:05:00,1707581100,40.88,49.49,27.61,46.31,111,42,191.2,124.85,0.277,109,190.67,0.53,0.2423,0.0114,0.0011,0.9965,0.4261,0.849,0
2024-02-10T16:10:00,1707581400,35.84,50.87,34.81,43.86,108,30,180.0,133.67,0.15,122,179.73,0.27,0.2248,0.0105,0.0011,0.9787,0.4474,0.8675,0
2024-02-10T16:15:00,1707581700,34.74,47.14,26.94,42.1,84,28,158.85,139.42,0.474,107,158.1,0.75,0.2092,0.0108,0.0011,0.9829,0.2954,0.8707,0
2024-02-10T16:20:00,1707582000,37.3,49.86,29.15,38.72,107,39,178.89,127.27,0.76,108,177.53,1.36,0.2252,0.0106,0.0011,0.9609,0.371,0.8614,0
2024-02-10T16:25:00,1707582300,33.47,46.61,16.59,26.18,97,27,167.03,111.18,0.559,91,166.1,0.93,0.2024,0.0143,0.0014,0.9772,0.3323,0.877,0
2024-02-10T16:30:00,1707582600,33.32,47.66,25.65,32.76,108,17,143.6,112.64,0.325,100,143.13,0.47,0.1969,0.0147,0.0015,0.9983,0.287,0.8773,0
2024-02-10T16:35:00,1707582900,38.34,51.43,31.81,50.19,97,38,171.46,120.48,1.039,89,169.68,1.78,0.2205,0.0142,0.0014,0.9837,0.4169,0.8556,0
2024-02-10T16:40:00,1707583200,35.08,48.11,24.98,39.11,81,37,150.7,107.64,0.48,99,149.98,0.72,0.2052,0.0143,0.0014,0.9929,0.2772,0.8699,0
2024-02-10T16:45:00,1707583500,29.02,42.66,27.06,33.26,83,24,151.19,113.31,0.65,89,150.21,0.98,0.1808,0.0151,0.0015,0.9781,0.1742,0.8916,0
2024-02-10T16:50:00,1707583800,33.46,47.32,27.83,43.34,93,31,140.81,107.82,0.82,80,139.65,1.15,0.1902,0.0137,0.0014,0.9906,0.326,0.8742,0
2024-02-10T16:55:00,1707584100,33.69,43.12,19.28,27.35,100,25,131.56,108.84,0.306,89,131.16,0.4,0.1908,0.0155,0.0015,0.9769,0.1633,0.8767,0
2024-02-10T17:00:00,1707584400,35.73,45.71,25.19,44.73,96,24,162.71,115.22,1.004,109,161.07,1.63,0.2146,0.0152,0.0015,0.994,0.3453,0.8656,0
2024-02-10T17:05:00,1707584700,33.35,46.07,19.31,36.73,75,28,122.96,106.19,0.592,67,122.23,0.73,0.1798,0.0145,0.0015,0.9828,0.1634,0.876,0
2024-02-10T17:10:00,1707585000,24.57,44.27,20.35,37.74,90,31,101.52,124.57,0.316,93,101.2,0.32,0.1498,0.0141,0.0014,0.9841,0.1909,0.9076,0
2024-02-10T17:15:00,1707585300,33.39,44.5,23.38,39.42,98,26,176.11,109.79,0.385,100,175.43,0.68,0.208,0.0138,0.0014,0.9774,0.2631,0.8761,0
2024-02-10T17:20:00,1707585600,29.02,44.55,20.06,36.28,71,26,109.71,93.97,0.533,63,109.12,0.58,0.1589,0.0138,0.0014,0.9774,0.1816,0.8915,0
2024-02-10T17:25:00,1707585900,32.16,44.13,12.1,36.74,78,20,136.32,128.12,1.032,95,134.91,1.41,0.1888,0.012,0.0012,0.978,0.1667,0.8791,0
2024-02-10T17:30:00,1707586200,23.74,40.64,16.99,30.2,81,21,91.65,84.58,0.82,54,90.9,0.75,0.1314,0.0125,0.0012,0.9772,0.1028,0.9102,0
2024-02-10T17:35:00,1707586500,30.58,47.46,24.54,38.39,87,29,138.08,105.89,0.771,107,137.02,1.06,0.1876,0.0098,0.001,0.9765,0.3276,0.8852,0
2024-02-10T17:40:00,1707586800,31.17,46.64,20.25,27.52,72,22,135.6,111.61,0.092,63,135.48,0.12,0.1751,0.0111,0.0011,0.9946,0.2246,0.8861,0
2024-02-10T17:45:00,1707587100,23.98,45.25,16.95,24.55,76,13,111.86,89.9,0.692,57,111.08,0.77,0.1399,0.0129,0.0013,0.9836,0.1552,0.9104,0
2024-02-10T17:50:00,1707587400,25.87,41.26,11.7,40.75,66,18,105.78,104.98,0.708,24,105.03,0.75,0.1342,0.0124,0.0012,0.996,0.1535,0.9017,0
2024-02-10T17:55:00,1707587700,25.92,43.99,11.28,24.73,69,20,136.1,92.9,0.55,42,135.35,0.75,0.1501,0.013,0.0013,0.9975,0.1897,0.9039,0
2024-02-10T18:00:00,1707588000,24.72,41.95,13.55,21.77,73,12,116.78,103.77,0.294,49,116.44,0.34,0.1416,0.0134,0.0013,0.9968,0.2022,0.9092,0
2024-02-10T18:05:00,1707588300,30.06,42.42,12.16,30.42,86,27,101.27,90.57,0.874,76,100.38,0.89,0.1638,0.0133,0.0013,0.9952,0.0536,0.8878,0
2024-02-10T18:10:00,1707588600,20.24,40.31,13.13,20.07,53,11,117.56,94.92,0.517,47,116.95,0.61,0.1254,0.0145,0.0015,0.9836,0.0137,0.9246,0
2024-02-10T18:15:00,1707588900,22.99,37.62,12.02,21.23,58,16,93.69,110.24,0.159,45,93.54,0.15,0.1266,0.0144,0.0014,0.9951,0.0549,0.9157,0
2024-02-10T18:20:00,1707589200,24.02,40.48,15.57,29.46,69,10,66.55,104.3,0.181,55,66.43,0.12,0.1243,0.0138,0.0014,0.9926,0.0849,0.911,0
2024-02-10T18:25:00,1707589500,20.89,39.49,12.01,23.34,66,18,103.75,83.7,0.715,27,103.01,0.74,0.1169,0.0131,0.0013,0.9903,0.0745,0.9214,0
2024-02-10T18:30:00,1707589800,26.7,42.34,6.17,19.77,56,28,95.0,87.3,0.754,46,94.28,0.72,0.1404,0.0138,0.0014,0.9938,0.0,0.9013,0
2024-02-10T18:35:00,1707590100,21.34,42.34,9.71,20.65,55,13,93.79,101.63,0.381,50,93.43,0.36,0.1223,0.0121,0.0012,0.9888,0.0291,0.921,0
2024-02-10T18:40:00,1707590400,26.67,39.52,15.88,21.3,76,13,80.55,81.35,0.505,49,80.14,0.41,0.1364,0.0122,0.0012,0.9771,0.0272,0.9018,0
2024-02-10T18:45:00,1707590700,21.83,43.68,17.5,22.89,60,14,62.71,70.35,0.705,49,62.26,0.44,0.1134,0.0122,0.0012,0.9856,0.0809,0.9182,0
2024-02-10T18:50:00,1707591000,25.23,40.8,12.7,29.27,58,15,104.53,100.86,0.382,49,104.13,0.4,0.1394,0.0077,0.0008,0.9972,0.0216,0.9062,0
2024-02-10T18:55:00,1707591300,15.98,38.08,11.01,18.66,59,12,53.04,66.61,0.922,10,52.55,0.49,0.0773,0.0082,0.0008,0.9626,0.067,0.9389,0
2024-02-10T19:00:00,1707591600,26.37,38.33,12.38,27.41,53,19,68.97,80.72,0.0,48,68.97,0.0,0.1312,0.0085,0.0009,0.9999,0.0,0.9033,0
2024-02-10T19:05:00,1707591900,22.84,38.56,9.14,22.37,42,14,72.08,76.95,0.234,15,71.91,0.17,0.1095,0.0074,0.0007,0.9999,0.0544,0.9159,0
2024-02-10T19:10:00,1707592200,21.67,41.41,10.08,23.53,65,12,96.81,82.58,0.82,27,96.02,0.79,0.1173,0.0072,0.0007,0.995,0.0146,0.9184,0
2024-02-10T19:15:00,1707592500,22.19,44.11,14.51,26.53,79,18,88.95,95.19,0.934,30,88.12,0.83,0.1175,0.0072,0.0007,0.9684,0.0589,0.9159,0
2024-02-10T19:20:00,1707592800,21.28,39.88,7.69,23.07,63,2,78.39,82.5,0.499,23,78.0,0.39,0.1085,0.0063,0.0006,0.9692,0.0,0.9207,0
2024-02-10T19:25:00,1707593100,17.27,40.02,16.69,15.05,53,8,30.77,96.48,0.024,27,30.76,0.01,0.0797,0.0079,0.0008,0.9799,0.0487,0.937,0
2024-02-10T19:30:00,1707593400,20.48,41.26,7.72,26.42,60,6,40.74,72.67,0.2,11,40.65,0.08,0.0894,0.0079,0.0008,0.9874,0.0,0.9238,0
2024-02-10T19:35:00,1707593700,21.27,42.05,14.29,30.8,54,14,84.7,74.17,0.596,14,84.19,0.5,0.1078,0.0089,0.0009,0.9895,0.0178,0.9195,0
2024-02-10T19:40:00,1707594000,20.66,38.0,7.15,18.1,47,2,82.71,93.77,0.729,25,82.11,0.6,0.1084,0.0094,0.0009,0.9626,0.0061,0.9229,0
2024-02-10T19:45:00,1707594300,22.27,41.33,13.44,28.07,65,19,120.63,93.71,0.351,36,120.2,0.42,0.1302,0.0097,0.001,0.9842,0.0114,0.9169,0
2024-02-10T19:50:00,1707594600,19.62,39.85,7.72,21.65,57,7,51.34,84.09,0.72,7,50.97,0.37,0.0887,0.0093,0.0009,0.9798,0.0181,0.9261,0
2024-02-10T19:55:00,1707594900,25.5,40.41,9.07,21.38,57,14,54.0,87.71,0.345,25,53.82,0.19,0.116,0.0089,0.0009,0.9798,0.0,0.9063,0
2024-02-10T20:00:00,1707595200,22.82,39.62,14.85,31.56,51,17,70.92,75.13,0.32,9,70.69,0.23,0.1071,0.0098,0.001,0.9863,0.0,0.9146,0
2024-02-10T20:05:00,1707595500,18.33,39.66,12.03,19.5,59,24,61.77,86.28,0.355,33,61.55,0.22,0.0957,0.0101,0.001,0.9424,0.0,0.9319,0
2024-02-10T20:10:00,1707595800,17.81,42.64,13.31,16.86,46,2,60.77,79.99,0.639,28,60.38,0.39,0.092,0.0109,0.0011,0.9832,0.0227,0.9333,0
2024-02-10T20:15:00,1707596100,22.83,40.29,9.91,21.8,47,15,71.78,94.46,0.0,18,71.78,0.0,0.1103,0.0107,0.0011,0.9991,0.0,0.9166,0
2024-02-10T20:20:00,1707596400,22.8,41.06,13.35,19.71,52,8,64.82,68.9,0.387,28,64.57,0.25,0.111,0.0108,0.0011,0.989,0.0,0.916,0
2024-02-10T20:25:00,1707596700,18.17,40.68,15.06,14.59,56,14,37.91,65.12,0.141,23,37.85,0.05,0.0841,0.011,0.0011,0.9804,0.0,0.9336,0
2024-02-10T20:30:00,1707597000,21.83,41.51,12.94,17.75,47,8,74.9,76.82,0.891,17,74.23,0.67,0.1075,0.011,0.0011,0.9841,0.0225,0.9184,0
2024-02-10T20:35:00,1707597300,20.66,39.84,13.8,24.67,55,5,28.64,68.76,0.658,37,28.45,0.19,0.0942,0.0097,0.001,0.9726,0.0,0.9222,0
2024-02-10T20:40:00,1707597600,15.47,41.93,12.3,19.98,63,10,38.75,78.89,0.128,31,38.7,0.05,0.0773,0.0095,0.0009,0.9842,0.0457,0.9425,0
2024-02-10T20:45:00,1707597900,18.99,34.83,8.29,20.74,56,11,65.15,78.82,0.877,11,64.58,0.57,0.0923,0.0085,0.0009,0.9688,0.0,0.9281,0
2024-02-10T20:50:00,1707598200,19.66,40.18,4.34,25.12,52,18,46.55,90.17,0.282,19,46.42,0.13,0.091,0.0089,0.0009,0.9842,0.0,0.9267,0
2024-02-10T20:55:00,1707598500,21.54,41.24,8.5,23.89,47,4,56.55,89.8,0.785,48,56.11,0.44,0.11,0.009,0.0009,0.9988,0.1134,0.9189,0
2024-02-10T21:00:00,1707598800,17.84,41.17,12.82,15.22,52,11,38.58,82.47,0.149,22,38.52,0.06,0.0828,0.007,0.0007,0.9897,0.0,0.9346,0
2024-02-10T21:05:00,1707599100,19.03,38.56,15.47,23.43,60,5,48.52,93.46,0.0,17,48.52,0.0,0.0888,0.0073,0.0007,0.9922,0.0578,0.9298,0
2024-02-10T21:10:00,1707599400,20.74,39.95,14.46,22.86,56,10,76.98,72.9,0.846,33,76.32,0.65,0.1093,0.007,0.0007,0.9862,0.0,0.9217,0
2024-02-10T21:15:00,1707599700,18.66,38.12,8.75,18.93,49,12,66.1,81.92,1.138,18,65.35,0.75,0.0936,0.0071,0.0007,0.9993,0.0,0.9288,0
2024-02-10T21:20:00,1707600000,18.7,40.88,8.3,22.0,53,8,29.7,95.43,0.695,0,29.5,0.21,0.076,0.0071,0.0007,0.9956,0.0,0.9294,0
2024-02-10T21:25:00,1707600300,19.67,41.63,10.14,13.52,59,11,31.15,84.69,0.027,15,31.14,0.01,0.0846,0.0075,0.0007,0.9828,0.0158,0.9287,0
2024-02-10T21:30:00,1707600600,20.77,37.04,12.43,18.16,45,17,37.5,71.87,0.328,17,37.37,0.12,0.0913,0.0074,0.0007,0.9982,0.0,0.9235,0
2024-02-10T21:35:00,1707600900,24.44,40.37,10.14,19.76,57,6,40.07,72.37,0.037,10,40.06,0.01,0.1029,0.007,0.0007,0.9476,0.0199,0.911,0
2024-02-10T21:40:00,1707601200,22.18,38.44,8.0,28.33,54,2,1.48,73.97,0.917,22,1.47,0.01,0.0858,0.0084,0.0008,0.9836,0.0,0.9158,0
2024-02-10T21:45:00,1707601500,23.29,43.15,6.6,18.55,45,4,62.1,77.72,0.961,27,61.5,0.6,0.1115,0.0085,0.0008,0.9797,0.0,0.9129,0
